block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 17:7:20:856";"26/7/2022, 17:7:36:863";"Are you still here?";0;"";0.0024;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:0:728";"26/7/2022, 17:11:11:679";"Please do not move away from the target";0;10376.60000000149;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:22:357";"26/7/2022, 17:11:24:327";"Please do not move away from the target";0;1424.3999999985099;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:43:579";"26/7/2022, 17:11:45:409";"Please move your mouse towards the target in a single smooth motion";0;763.9000000003725;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:47:213";"26/7/2022, 17:11:49:631";"Please click on the target once the grid is unlocked";0;896.5;0.004996874;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:51:631";"26/7/2022, 17:11:53:160";"Please do not click on anything other than the target";0;354.5;0.003042914;"";"";"";"";1171;"";314.1399354973657;"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:11:54:563";"26/7/2022, 17:11:57:345";"Please click on the target once the grid is unlocked";0;1277;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:12:9:300";"26/7/2022, 17:12:16:958";"Please click on the target once the grid is unlocked";0;6150.4000000003725;3.0964180600000013;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:12:22:427";"26/7/2022, 17:12:29:853";"Please click on the target once the grid is unlocked";0;5910;0.0155231998;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 17:12:46:482";"26/7/2022, 17:12:47:474";"Please do not press the spacebar while your mouse is outside of the grid";0;984.5;0.0019450146000000003;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
