block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 15:11:9:104";"26/7/2022, 15:11:25:114";"Are you still here?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:15:13:312";"26/7/2022, 15:15:29:323";"Are you still here?";0;"";0.47220499599999993;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:15:33:56";"26/7/2022, 15:15:35:552";"Please do not press the spacebar while your mouse is outside of the grid";0;2489.399999976158;0.030643728;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:15:44:19";"26/7/2022, 15:15:52:551";"Please click on the target once the grid is unlocked";2;7689.600000023842;0;676.6000000238419;4.691248501198801;63.69999998807907;467.1217309687852;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:16:0:651";"26/7/2022, 15:16:7:114";"";1;5000.400000035763;0;709.6000000238419;2.3259742582410494;33.69999998807907;308.25853775252364;1395.4000000357628;"";13.672667493753403;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:16:7:501";"26/7/2022, 15:16:14:73";"";4;5082.5;0;642.9000000357628;3;35.09999996423721;524.1499793503498;1367.6000000238419;"";31.82674570510262;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 15:16:14:458";"26/7/2022, 15:16:30:467";"Are you still here?";4;"";0;642.9000000357628;3;35.09999996423721;524.1499793503498;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:16:33:520";"26/7/2022, 15:16:38:395";"Please click on the target once the grid is unlocked";1;4030.399999976158;0;663.7999999523163;0.8948638164547721;0;329.23464620210825;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:16:40:163";"26/7/2022, 15:16:45:182";"";2;3508;0;662.9000000357628;1.1267347735824966;0;362.7926026960511;1415.4000000357628;"";22.403773393430882;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:16:45:576";"26/7/2022, 15:17:1:157";"Please click on the target once the grid is unlocked";1;14936;0;866.8000000119209;2.655330723281;37.19999998807907;396.49342026182916;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:17:3:848";"26/7/2022, 15:17:9:105";"";3;3746.399999976158;0;681.7999999523163;3.1030478968266024;25.900000035762787;467.9071236992111;1427.2999999523163;"";19.025078585637974;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:17:9:486";"26/7/2022, 15:17:13:566";"";1;2636.300000011921;0;694;1.688657010763287;0;357.01160276775795;1372.1000000238419;"";61.851068320643996;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 15:17:13:957";"26/7/2022, 15:17:27:321";"";4;11792.699999988079;0;683.6999999880791;4.6703854230673585;11.800000011920929;278.3826953141224;1496.1000000238419;"";24.54543034744821;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 15:17:27:703";"26/7/2022, 15:17:32:151";"";0;3147.300000011921;0;675.5;1.231107225224513;37.09999996423721;374.81883905014274;1218.8999999761581;"";37.70246852363536;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 15:17:32:534";"26/7/2022, 15:17:38:725";"Please click on the target once the grid is unlocked";0;5387.699999988079;0;706.8000000119209;1.0097184013377194;0;499.9677565241402;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:17:41:277";"26/7/2022, 15:17:50:307";"Please do not press the spacebar while your mouse is outside of the grid";0;9730.900000035763;2.9408238246000025;706.8000000119209;1.0097184013377194;0;499.9677565241402;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:17:53:340";"26/7/2022, 15:17:55:822";"Please move your mouse towards the target in a single smooth motion";0;2054.7000000476837;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:17:58:473";"26/7/2022, 15:18:3:69";"";2;3170.600000023842;0;676.6999999880791;2.7676987281855663;0;312.15154486950286;1345.8999999761581;"";1.6213681057787168;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:18:3:456";"26/7/2022, 15:18:6:649";"Please click on the target once the grid is unlocked";2;2312.199999988079;0;628.7999999523163;1.8253852333137792;61.60000002384186;485.8796153450702;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:18:14:544";"26/7/2022, 15:18:20:943";"";2;4929;0;659.3999999761581;2.2638462845343543;20.80000001192093;341.4279157542902;1368.7999999523163;"";42.638776402582266;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:18:21:346";"26/7/2022, 15:18:24:254";"Please click on the target once the grid is unlocked";1;2209.2999999523163;0;810;4.459014745434242;24.5;506.3857534653233;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:18:26:106";"26/7/2022, 15:18:29:363";"";0;1871.800000011921;0;678.5;4.229731078922158;15.199999988079071;482.97628106486997;1303.1000000238419;"";45.77694122974892;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:18:29:746";"26/7/2022, 15:18:32:570";"Please click on the target once the grid is unlocked";0;1975;0;658.1999999880791;0.875;33.60000002384186;467.7715014981482;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:18:34:916";"26/7/2022, 15:18:48:438";"Please click on the target once the grid is unlocked";1;12684.699999988079;0;676.2999999523163;2.063446752402397;49.700000047683716;466.76021141483636;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 15:18:50:298";"26/7/2022, 15:18:54:731";"";1;2933.800000011921;0;629.7000000476837;6.488718967670508;30.19999998807907;513.7774431063367;1369.6000000238419;"";11.887143537526994;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 15:18:55:120";"26/7/2022, 15:18:58:425";"";2;1960.199999988079;0;683.6999999880791;5.53680864758752;6.5;334.03683838903174;1268.6000000238419;"";51.881642214653795;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 15:18:58:822";"26/7/2022, 15:19:2:312";"";1;1971.2000000476837;0;658.4000000357628;1.6828640022295325;51;377.3095140901089;1418.4000000357628;"";44.7819035527155;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 15:19:2:698";"26/7/2022, 15:19:5:682";"";0;1500.8999999761581;0;642.0999999642372;2.444700901950993;64.60000002384186;582.8363431326859;1368.5999999642372;"";39.962680898097595;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 15:19:6:66";"26/7/2022, 15:19:10:259";"";1;2718.600000023842;0;646;2.2946949688357274;19.19999998807907;496.43847781218125;1355.8999999761581;"";13.658482515043639;"";1;"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:20:188";"26/7/2022, 15:19:23:339";"Please move your mouse towards the target in a single smooth motion";0;2912.600000023842;0;667.8000000119209;3.160424219942633;55;499.3065753086521;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:25:688";"26/7/2022, 15:19:28:556";"Please move your mouse towards the target in a single smooth motion";0;2656.300000011921;0;694.3999999761581;0.45069390943299864;17.69999998807907;410.9711906805606;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:31:360";"26/7/2022, 15:19:33:441";"Please do not stop your motion in flight";0;1564.5;0;667.1000000238419;1.3005407529178008;8.199999988079071;551.9802478788353;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:36:114";"26/7/2022, 15:19:38:959";"Please move your mouse towards the target in a single smooth motion";0;2572;0;665.6000000238419;1.6817030058842137;25.799999952316284;537.5853043261625;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:41:542";"26/7/2022, 15:19:43:823";"Please click on the target once the grid is unlocked";1;1511.1000000238419;0;742.8000000119209;3.7013048822285413;29.19999998807907;568.4530577819708;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 15:19:46:882";"26/7/2022, 15:19:50:796";"";0;2582.199999988079;0;642.5;3.4215539232927488;35.09999996423721;526.226392530011;1211.5;"";26.46752445688906;"";1;"";"";"";"";"";"";"";"";"";""
1;2;6;"26/7/2022, 15:19:51:186";"26/7/2022, 15:19:54:108";"";1;1719.800000011921;0;649.8999999761581;1.0643366478704002;0;237.0633753548449;1094.5;"";19.241646398280675;"";1;"";"";"";"";"";"";"";"";"";""
