block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 16:17:16:867";"26/7/2022, 16:17:32:874";"Êtes-vous toujours là ?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:19:11:428";"26/7/2022, 16:19:21:577";"Veuillez ne pas vous rapprocher de l’intrus lorsque la grille est verrouillée";0;"";0.0468;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:19:26:803";"26/7/2022, 16:19:42:809";"Êtes-vous toujours là ?";0;"";0.07539372999999999;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:19:49:149";"26/7/2022, 16:19:53:75";"Veuillez ne pas appuyer sur la touche espace alors que la souris est en dehors de la grille";0;3920.5;0.23912957600000007;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:20:5:973";"26/7/2022, 16:20:11:452";"Veuillez ne pas appuyer sur la touche espace alors que la souris est en dehors de la grille";0;5476;0.283067612;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:20:18:930";"26/7/2022, 16:20:25:606";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";0;5170.5;0.0033982719999999995;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:20:37:730";"26/7/2022, 16:20:42:292";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";1;4322.300000011921;0;1265.199999988079;2.028122592448494;95.80000001192093;347.4865395101237;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:20:47:908";"26/7/2022, 16:20:53:530";"Veuillez vous déplacer vers l’intrus d’un seul mouvement fluide";0;5457.699999988079;0;1041;0.8125;84.19999998807907;449.5062528698376;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:20:58:874";"26/7/2022, 16:21:3:870";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";2;4469.199999988079;0;976.8000000119209;4.5069390943299865;32.09999996423721;363.35144823054685;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:21:8:374";"26/7/2022, 16:21:13:569";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";0;4954.900000035763;0;1266.699999988079;2.352691278089839;64.09999996423721;407.7415422931776;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:21:17:107";"26/7/2022, 16:21:26:240";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";0;7628;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:21:33:0";"26/7/2022, 16:21:36:876";"Veuillez ne pas vous rapprocher de l’intrus lorsque la grille est verrouillée";0;"";0.5333824708000001;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:21:39:225";"26/7/2022, 16:21:40:492";"Veuillez ne pas vous rapprocher de l’intrus lorsque la grille est verrouillée";0;"";0.04942497;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:21:42:608";"26/7/2022, 16:21:48:834";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";0;4722.200000047684;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:22:3:27";"26/7/2022, 16:22:9:261";"";2;4793;0;577.3000000119209;5.189005805546954;63.5;517.9262459419253;1261.9000000357628;"";11.430166929783317;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 16:22:9:624";"26/7/2022, 16:22:14:460";"";3;3563.5;0;545.1999999880791;2.9540755745241185;80;308.7732267058936;1062.699999988079;"";13.027412170847343;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 16:22:14:833";"26/7/2022, 16:22:19:945";"";2;3797.100000023842;0;402.5;3.1306199465920486;63;332.52784692791914;962;"";24.52965006920357;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 16:22:20:327";"26/7/2022, 16:22:24:776";"";1;3065;0;449.9000000357628;3.25;79.29999995231628;473.45483191521976;1081.1000000238419;"";39.24332054878356;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 16:22:25:141";"26/7/2022, 16:22:29:229";"";1;2615.399999976158;0;448.80000001192093;5.633673867912483;79.80000001192093;518.7625870941836;1166.4000000357628;"";27.422917307434545;"";1;"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 16:22:38:409";"26/7/2022, 16:22:42:727";"";2;2872.599999964237;0;627.0999999642372;5.452207121891097;62.200000047683716;430.273208767349;1319.0999999642372;"";28.444732611628975;"";1;"";"";"";"";"";"";"";"";"";""
1;2;6;"26/7/2022, 16:22:43:90";"26/7/2022, 16:22:48:643";"";1;4199.099999964237;0;464.69999998807907;2.1830311495716224;64.10000002384186;287.8752996114492;1064.8999999761581;"";31.196858505283792;"";1;"";"";"";"";"";"";"";"";"";""
1;3;7;"26/7/2022, 16:22:49:8";"26/7/2022, 16:22:52:393";"";1;2035.0999999642372;0;450;4.8432459415148434;63.10000002384186;349.9940514283806;1047.800000011921;"";17.515369258224386;"";1;"";"";"";"";"";"";"";"";"";""
1;4;8;"26/7/2022, 16:22:52:768";"26/7/2022, 16:22:56:176";"";3;2011.699999988079;0;560.6999999880791;6.662922125464172;33;520.1855317607562;1203.4000000357628;"";16.652357662526487;"";1;"";"";"";"";"";"";"";"";"";""
1;5;9;"26/7/2022, 16:22:56:540";"26/7/2022, 16:23:0:345";"";2;2380.300000011921;0;480.80000001192093;5.131093937943448;48.5;324.0231582663021;1150.1000000238419;"";25.0548404578665;"";1;"";"";"";"";"";"";"";"";"";""
1;6;10;"26/7/2022, 16:23:0:721";"26/7/2022, 16:23:4:759";"";2;2680.5;0;368.69999998807907;5.966377146141534;80.09999996423721;459.1247076970147;974.1999999880791;"";15.807060301306485;"";1;"";"";"";"";"";"";27.30000001192093;308.21608222181146;"";""
1;7;11;"26/7/2022, 16:23:5:124";"26/7/2022, 16:23:9:977";"";0;3567.800000011921;0;481.10000002384186;7.000558013472926;63.80000001192093;507.37243145416966;1013.3000000119209;578.3000000119209;7.476557467135107;"";1;0;"";"";108.89395431244202;"";"";1.0999999642372131;544.2939543482048;"";""
1;8;12;"26/7/2022, 16:23:10:342";"26/7/2022, 16:23:14:462";"";1;2631.800000011921;0;448.9000000357628;6.870737314873856;80.89999997615814;508.99158388707093;1182.7000000476837;913.5;19.44156386120065;29.235455236222055;0;1;-269.30000001192093;"";-153.01656129333696;108.89395431244202;0;0.3999999761581421;467.8834387424258;"";""
1;9;13;"26/7/2022, 16:23:14:829";"26/7/2022, 16:23:18:727";"";0;2434;0;465.7000000476837;6.226518389116023;64.19999998807907;563.3821794433628;1176.4000000357628;945.5;26.13618400519704;30.757774250643006;0;1;-231;"";-114.00270499061526;-22.139876635700432;130.95523423094662;0.7999999523162842;499.89729504514753;"";""
1;10;14;"26/7/2022, 16:23:19:92";"26/7/2022, 16:23:21:846";"Veuillez vous déplacer vers l’intrus d’un seul mouvement fluide";0;2477.800000011921;0;465.4000000357628;2.3057333432120894;49.5;373.6618496266552;"";549.8000000119209;"";"";"";0;"";"";"";"";"";0.5;535.0342459653461;"";""
1;10;14;"26/7/2022, 16:23:24:36";"26/7/2022, 16:23:28:894";"";2;3521;0;497.5;5.395672455774164;79.39999997615814;441.79105799784304;1080.8999999761581;"";25.417692939240496;"";1;"";8.899999976158142;"";"";"";"";0.5;557.8545040102531;"";""
1;11;15;"26/7/2022, 16:23:29:259";"26/7/2022, 16:23:35:613";"";1;5049.799999952316;0;705.3999999761581;4.1012574291307295;47.5;321.72899734787774;1253.5;786.1000000238419;21.476235051114156;"";1;0;10.5;"";111.69147216987517;-52.84063214417234;115.32117931250856;0.5999999642372131;579.291472193717;"";""
1;12;16;"26/7/2022, 16:23:35:976";"26/7/2022, 16:23:40:294";"";1;2927;0;544.6999999880791;2.209708691207961;64.5;361.6766544796658;1181.800000011921;1040.8999999761581;21.641001781422155;21.641001781422155;0;1;-141;"";-18.500962515007586;-11.645121975439688;122.67575499938657;0.8999999761581421;521.6990375326761;"";""
1;13;17;"26/7/2022, 16:23:40:659";"26/7/2022, 16:23:45:512";"";2;3548;0;833.3000000119209;2.0406034646643136;63.60000002384186;237.9205537785514;1382.5;"";29.870602316652338;"";1;"";86.5;"";"";"";"";1.699999988079071;471.62162323095845;"";""
1;14;18;"26/7/2022, 16:23:45:876";"26/7/2022, 16:23:49:673";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";2;3126.300000011921;0;833.3000000119209;6.255622471025565;80.59999996423721;477.9936143827872;"";"";"";"";"";"";"";"";"";"";"";0.699999988079071;488.9993414368596;"";""
1;14;18;"26/7/2022, 16:23:52:884";"26/7/2022, 16:23:58:227";"";2;3786.300000011921;0.45237127600000027;625;3.074593469062211;114.5;435.24752631146794;1429.3999999761581;"";30.309150396405915;31.19729712253857;0;1;-272.5999999642372;"";"";"";"";1;479.10913076749284;"";""
1;15;19;"26/7/2022, 16:23:58:604";"26/7/2022, 16:24:2:284";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";1;3119.5;0;945.3000000119209;6.8761362697375334;47.40000003576279;381.39134789494005;"";1409;"";22.114077792644625;0;"";"";"";"";"";"";0.800000011920929;483.69177840124394;"";""
1;15;19;"26/7/2022, 16:24:4:147";"26/7/2022, 16:24:8:402";"Veuillez cliquer sur l'intrus une fois la grille déverrouillée";3;3551.099999964237;0;802.2999999523163;4.614007206322937;46.80000001192093;298.56714804010545;"";"";"";"";"";"";"";"";"";"";"";0.5;475.10462394324713;"";""
1;15;19;"26/7/2022, 16:24:10:659";"26/7/2022, 16:24:13:937";"Veuillez ne pas vous arrêter dans votre mouvement";0;3068.100000023842;0;673.1000000238419;9.78778735210364;48.799999952316284;563.7742546967488;"";754.1999999880791;"";"";"";0;"";"";"";"";"";0.6000000238418579;531.6221730516684;"";""
1;15;19;"26/7/2022, 16:24:15:946";"26/7/2022, 16:24:19:560";"";1;2345.2000000476837;0;689.3000000119209;5.134518599635218;47.799999952316284;416.19431513803823;1205.5999999642372;1201.300000011921;29.87704412623012;29.87704412623012;0;1;-4.299999952316284;"";93.43457977785238;-13.017800791757221;109.70134027256803;0.699999988079071;529.4345797778524;"";""
1;16;20;"26/7/2022, 16:24:19:925";"26/7/2022, 16:24:23:830";"";3;2602.5;0;609.1999999880791;2.209708691207961;32.69999998807907;341.74701082141036;1156.199999988079;"";17.082018114647376;"";1;"";84.19999998807907;"";"";"";"";0.6000000238418579;517.589254660388;"";""
1;17;21;"26/7/2022, 16:24:24:192";"26/7/2022, 16:24:30:362";"";1;4800.399999976158;0;626;5.94571799701264;47.10000002384186;564.0359050007004;1241.4000000357628;1153.699999988079;44.457452821171735;44.457452821171735;0;1;-87.80000001192093;"";25.26761107386301;4.826403267793057;107.67433515590285;0.5;561.3676110977049;"";""
1;18;22;"26/7/2022, 16:24:30:725";"26/7/2022, 16:24:34:378";"";0;2362.600000023842;0;753.6000000238419;8.250946915354625;64.89999997615814;438.6711667071746;1291.699999988079;1216.9000000357628;28.485577927319547;28.485577927319547;0;1;-75;"";44.28765570847827;7.800604864546422;99.8550258490089;2.199999988079071;482.8876556727155;"";""
1;19;23;"26/7/2022, 16:24:34:743";"26/7/2022, 16:24:38:928";"";1;2886.7000000476837;0;881.8000000119209;10.605564341373395;79.79999995231628;377.09111927935066;1426.300000011921;1283.699999988079;35.546711196023615;35.546711196023615;0;1;-142.70000004768372;"";-39.559304955149855;12.44022528997144;94.078935528471;0.5999999642372131;392.84069508061293;"";""
1;20;24;"26/7/2022, 16:24:39:306";"26/7/2022, 16:24:43:461";"";2;2882.399999976158;0;721;3.3125;47.69999998807907;280.0268320571632;1241.1000000238419;"";21.74176532553658;"";1;"";89.10000002384186;"";"";"";"";0.6000000238418579;463.5856247972438;"";""
1;21;25;"26/7/2022, 16:24:51:161";"26/7/2022, 16:24:56:328";"";2;3684.099999964237;0;448.80000001192093;2.1396553460779613;80.80000001192093;296.1239654719853;1177.300000011921;"";28.713805292115435;35.69795760058994;0;1;-184.39999997615814;"";"";"";"";0.699999988079071;539.2202482137766;"";""
1;22;26;"26/7/2022, 16:24:56:703";"26/7/2022, 16:25:0:428";"";0;2338.5;0;657.6999999880791;6.2327888019729984;79.30000001192093;378.42568386422124;1291.199999988079;1169.199999988079;39.90016003230453;39.90016003230453;0;1;-122;"";-19.13765050077177;6.633092316696866;90.08597071293867;0.8999999761581421;502.262349534991;"";""
1;23;27;"26/7/2022, 16:25:0:793";"26/7/2022, 16:25:7:496";"";0;5319.699999988079;0;753.5999999642372;9.032277190719958;16.100000023841858;502.4012830099238;1383.2999999523163;1121.3999999761581;22.759470172162963;22.759470172162963;0;1;-261.89999997615814;"";-162.4862593096709;4.037927815414588;85.68234092954634;0.800000011920929;419.1137406545663;"";""
1;24;28;"26/7/2022, 16:25:7:860";"26/7/2022, 16:25:12:112";"";1;2779.899999976158;0;640.6999999880791;5.477582153651372;48;515.1431809658394;1359.699999988079;1170.699999988079;19.545273293139637;20.390372007482295;0;1;-189;"";-89.72576060550932;-11.363528893085586;94.75705401428209;0.6000000238418579;547.8742393587279;"";""
1;25;29;"26/7/2022, 16:25:12:478";"26/7/2022, 16:25:17:931";"";0;4155.399999976158;0;561;4.675818778567022;33.10000002384186;454.6447868824116;1103.5;1090;40.40548294295605;40.40548294295605;0;1;-13.600000023841858;"";67.51350699351269;-18.07960238942689;93.20072180374477;3.100000023841858;540.5135069935127;"";""
1;26;30;"26/7/2022, 16:25:18:297";"26/7/2022, 16:25:22:861";"";1;3174.5;0;514.8000000119209;7.071620217460777;79.69999998807907;383.70915048238686;1151.199999988079;1025.8999999761581;17.115434445892408;18.007810962347985;0;1;-125.39999997615814;"";-17.97629157373649;-11.401631445342542;92.34322792556456;1.5;505.92370840242165;"";""
1;27;31;"26/7/2022, 16:25:23:227";"26/7/2022, 16:25:27:112";"";1;2627.800000011921;0;625.3999999761581;3.6683826477072974;80.19999998807907;359.22464532882367;1128.5;743.1999999880791;27.558431089580264;"";1;0;39.5;"";140.32409389192617;-11.919957382132726;88.86446793489004;2.699999988079071;525.724093927689;"";""
1;28;32;"26/7/2022, 16:25:27:479";"26/7/2022, 16:25:31:65";"";1;2132.600000023842;0;640.6999999880791;7.988272654335229;64;514.9861487843963;1337.5999999642372;1168.699999988079;27.997252896977276;27.997252896977276;0;1;-168.89999997615814;"";-64.51073949833494;-1.4726812922642551;93.9716494524396;1.2000000476837158;535.0892604659023;"";""
1;29;33;"26/7/2022, 16:25:31:426";"26/7/2022, 16:25:35:30";"";4;2215.699999988079;0;593.0999999642372;2.9080975310329604;80.30000001192093;335.55888765327546;1226.800000011921;"";5.763117264425247;"";1;"";106.80000001192093;"";"";"";"";2;513.6531652184178;"";""
1;30;34;"26/7/2022, 16:25:35:395";"26/7/2022, 16:25:39:247";"";2;2532.399999976158;0;576.5999999642372;3.140586131600278;48.40000003576279;303.8329424214668;1141.199999988079;"";27.35344860317112;"";1;"";101.19999998807907;"";"";"";"";3;484.1789073832547;"";""
1;31;35;"26/7/2022, 16:25:39:612";"26/7/2022, 16:25:44:232";"";1;3329.100000023842;0;768.9000000357628;3.0631376887107113;64.09999996423721;281.87721632495146;1303.300000011921;1233.7000000476837;23.140049602442897;23.140049602442897;0;1;-69.59999996423721;"";29.468186793620134;-5.537768144001993;92.17200429283685;1.4000000357627869;466.56818675785735;"";""
1;32;36;"26/7/2022, 16:25:44:600";"26/7/2022, 16:25:48:515";"";0;2528.599999964237;0;593;5.17845597161934;48.30000001192093;383.3803799805122;1223.699999988079;1074.9000000357628;36.79442898051208;36.79442898051208;0;1;-148.89999997615814;"";-46.295039014343274;-3.395106878701005;89.66836247564164;0.8999999761581421;503.3049610094986;"";""
1;33;37;"26/7/2022, 16:25:48:876";"26/7/2022, 16:25:53:48";"";1;2873.5;0;595.4000000357628;2.000976324197765;78;262.002389085557;1138.4000000357628;1088.800000011921;31.828497388090664;31.828497388090664;0;1;-49.69999998807907;"";53.81331494225128;-5.87944117392241;87.55702001775877;0.8999999761581421;486.21331497801407;"";""
1;34;38;"26/7/2022, 16:25:53:415";"26/7/2022, 16:25:57:999";"";1;3210.100000023842;0;577.1000000238419;3.536638587698777;64.29999995231628;418.33833674655534;1195.699999988079;1104.800000011921;26.913412941013306;26.913412941013306;0;1;-90.89999997615814;"";17.719341568125856;-2.5805089388913607;86.13283896604132;1.800000011920929;538.7193415681259;"";""
1;35;39;"26/7/2022, 16:25:58:366";"26/7/2022, 16:26:2:250";"";1;2543.699999988079;0;560.8000000119209;6.233102157032243;48.30000001192093;532.8974249906066;1145;1104.800000011921;45.02681699964085;45.02681699964085;0;1;-40.19999998807907;"";67.16835670417868;-1.490794503650083;83.8857372125231;1.2000000476837158;569.968356656495;"";""
1;36;40;"26/7/2022, 16:26:2:614";"26/7/2022, 16:26:6:214";"";0;2305.7999999523163;0;544.8999999761581;3.3830921506810894;64;323.0766659526861;1085.199999988079;1041.3999999761581;11.340768078199838;11.340768078199838;0;1;-43.80000001192093;"";55.27005204756347;2.00827853133896;83.03289997045258;0.5;498.8700520118007;"";""
1;37;41;"26/7/2022, 16:26:6:586";"26/7/2022, 16:26:9:648";"";0;1833.699999988079;0;547.0999999642372;6.146963172982249;62;493.9904348978869;1021.7999999523163;641.8999999761581;43.28892708422687;"";1;0;66.20000004768372;"";172.7535051691002;4.644539549750116;81.7143289335942;0.800000011920929;552.8535051333374;"";""
1;38;42;"26/7/2022, 16:26:10:12";"26/7/2022, 16:26:13:581";"";2;2221.199999988079;0;482.5;2.5015620120236877;16;530.4240695239698;1076.199999988079;"";2.333874004555653;"";1;"";84.19999998807907;"";"";"";"";0.5;562.0604078340091;"";""
1;39;43;"26/7/2022, 16:26:13:948";"26/7/2022, 16:26:19:115";"";2;3752.300000011921;0;531;4.116468450018778;51.60000002384186;362.7059117384971;1191.199999988079;"";28.555609455675196;"";1;"";183.19999998807907;"";"";"";"";0.19999998807907104;505.40522899113284;"";""
1;40;44;"26/7/2022, 16:26:19:483";"26/7/2022, 16:26:24:97";"";2;3215.100000023842;0;561.1000000238419;3.466919562089666;63.799999952316284;252.54750467339952;1206.800000011921;"";15.300661169047563;24.0285474172407;0;1;-181.4000000357628;"";"";"";"";1.0999999642372131;471.8655447424753;"";""
1;41;45;"26/7/2022, 16:26:29:349";"26/7/2022, 16:26:32:816";"";0;2190.399999976158;0;580.5999999642372;5.304773793480736;44.69999998807907;342.02969891022497;1102.2999999523163;1044.199999988079;20.827379794855148;20.827379794855148;0;1;-58.299999952316284;"";50.72441440430339;12.570607930622284;87.2308750430132;0.699999988079071;494.7244144043034;"";""
