block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 9:7:29:921";"26/7/2022, 9:7:45:934";"Are you still here?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:10:2:251";"26/7/2022, 9:10:6:656";"Please do not get close to the target while the grid is locked";0;"";0.10817448000000002;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:10:16:432";"26/7/2022, 9:10:20:276";"Please click on the target once the grid is unlocked";0;3410.5;0;1077.9000000059605;1.3125;15.399999991059303;515.9592448751472;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:10:35:605";"26/7/2022, 9:10:39:323";"Please move your mouse towards the target in a single smooth motion";0;3627.5;0;995.2999999970198;1.0402073110683274;0.10000000894069672;322.14120033699385;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:10:46:832";"26/7/2022, 9:10:50:21";"Please move your mouse towards the target in a single smooth motion";0;3002.5;0;690.2999999970198;0.7525996611745185;17.700000002980232;315.45087011563976;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:10:52:956";"26/7/2022, 9:10:57:748";"Please click on the target once the grid is unlocked";2;4324;0;1041.4000000059605;0.9100137361600648;0;497.6308819651007;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:11:2:931";"26/7/2022, 9:11:6:759";"";2;2615.5;0;919.5;2.5;16.299999997019768;485.8980588752479;1374.6000000089407;"";32.26285095063394;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 9:11:7:128";"26/7/2022, 9:11:11:587";"Please move your mouse towards the target in a single smooth motion";0;4276.0999999940395;0;658.0999999940395;2.1332560207345015;64.29999999701977;410.796388187523;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 9:11:15:265";"26/7/2022, 9:11:18:716";"";5;2192.5999999940395;0;706.0999999940395;3.389436715739062;19.799999997019768;321.2099735887317;1208.5;"";42.31197451740135;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 9:11:19:79";"26/7/2022, 9:11:22:532";"";2;1886.4000000059605;0;642;6.542329217154105;32.20000000298023;261.39851734642804;1449.8999999910593;"";66.52999037611525;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 9:11:22:878";"26/7/2022, 9:11:28:962";"";0;4771.29999999702;0;354.20000000298023;13.263699555164479;33.599999994039536;463.9003921026919;912.9000000059605;"";44.46423344359585;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 9:11:29:330";"26/7/2022, 9:11:32:439";"";1;1835.8999999910593;0;437.8999999910593;11.956295847057163;50.1000000089407;356.9959012058053;957.5999999940395;"";44.06958633687543;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 9:11:32:792";"26/7/2022, 9:11:36:738";"";2;2561.0999999940395;0;448.79999999701977;2.4890384689674847;16;566.0579324687882;1079.4000000059605;"";29.963984382511363;"";1;"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 9:11:43:110";"26/7/2022, 9:11:47:881";"";0;3596.2999999970198;0;384.8999999910593;3.893102875599359;39.79999999701977;446.49213991669103;803.5;"";53.576168322058074;"";1;"";"";"";"";"";"";"";"";"";""
1;2;6;"26/7/2022, 9:11:48:243";"26/7/2022, 9:11:52:933";"";0;3570.5999999940395;0;384.90000000596046;5.646140828034667;16.299999997019768;346.8281004117773;751.3000000119209;"";60.900556932006076;"";1;"";"";"";"";"";"";"";"";"";""
1;3;7;"26/7/2022, 9:11:53:291";"26/7/2022, 9:11:55:636";"Please move your mouse towards the target in a single smooth motion";0;2072;0;595.7000000029802;2.565546968971724;13.599999994039536;400.9037285029301;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;3;7;"26/7/2022, 9:11:58:342";"26/7/2022, 9:12:5:280";"";1;5707.20000000298;0.312000511;530.5;2.035812184362791;96.8999999910593;423.1072238240988;1002.2999999970198;"";30.447119184146235;"";1;"";"";"";"";"";"";"";"";"";""
1;4;8;"26/7/2022, 9:12:5:628";"26/7/2022, 9:12:9:641";"Please move your mouse towards the target in a single smooth motion";0;3520.8999999910593;0;487.79999999701977;2.0406034646643136;15.700000002980232;619.8309870570976;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;4;8;"26/7/2022, 9:12:11:679";"26/7/2022, 9:12:15:770";"";2;2952.6000000089407;0;593.7000000029802;2.275034340400162;79;207.61768682692548;973.5;"";57.46748933639725;"";1;"";"";"";"";"";"";"";"";"";""
1;5;9;"26/7/2022, 9:12:16:130";"26/7/2022, 9:12:20:224";"";2;3011.5999999940395;0;466;2.2088246308840365;15.799999997019768;230.42190565043256;793.7999999970198;"";7.396219741697202;"";1;"";"";"";"";"";"";"";"";"";""
1;6;10;"26/7/2022, 9:12:20:597";"26/7/2022, 9:12:24:851";"";1;2940.0999999940395;0;368.90000000596046;2.3351927115336757;16.099999994039536;537.0770967587945;929.3000000119209;433.1000000089407;56.04030794712516;"";1;0;"";"";-105.91228108267728;"";"";12.900000005960464;391.28771892030295;"";""
1;7;11;"26/7/2022, 9:12:25:210";"26/7/2022, 9:12:28:133";"";2;1704.2999999970198;0;410.59999999403954;5.584926700503776;7.5;380.02529606395944;870.9000000059605;"";15.917057633097198;"";1;"";57.099999994039536;"";"";"";"";0.7999999970197678;458.4305484533038;"";""
1;8;12;"26/7/2022, 9:12:28:514";"26/7/2022, 9:12:30:489";"Please do not stop your motion in flight";0;1620.6000000089407;0;738.3000000119209;10.248546413352841;47.29999999701977;345.10397545344324;"";819.5;"";"";"";0;"";"";"";"";"";0.5;814.2864562461787;"";""
1;8;12;"26/7/2022, 9:12:33:180";"26/7/2022, 9:12:37:349";"";2;2968.5;0;382;2.3823898190682398;71.30000001192093;364.1641307502171;820.7000000029802;"";18.123655366682627;"";1;"";132.70000000298023;"";"";"";"";0.800000011920929;122.44929618419201;"";""
1;9;13;"26/7/2022, 9:12:37:693";"26/7/2022, 9:12:42:892";"";1;3856;0;417.70000000298023;1.3650206042400972;33.5;363.45791570629353;1006.7000000029802;867.7999999970198;27.910411754213463;38.26278407064248;0;1;-139;"";-154.00335115959206;-105.91228108267728;0;0.7999999970197678;367.99664884040794;"";""
1;10;14;"26/7/2022, 9:12:43:248";"26/7/2022, 9:12:46:13";"Please click on the target precisely";6;2178.5;0;773.4000000059605;4.315669125408017;34.599999994039536;516.2702902007918;1356.7999999970198;"";87.14329475453926;"";"";"";"";"";"";"";"";5.299999997019768;488.7142037125391;"";""
1;10;14;"26/7/2022, 9:12:48:728";"26/7/2022, 9:12:52:292";"";0;2387.2000000029802;0;321.8999999910593;2.47250505560656;16.700000002980232;365.3320422409625;737.5;705.5999999940395;42.79969715119086;42.43040302245216;0;1;-32;"";47.9095850757401;-129.97224344042647;24.04553071026173;1.2000000029802322;412.5095850846808;"";""
1;11;15;"26/7/2022, 9:12:52:648";"26/7/2022, 9:12:56:366";"Please click on the target as soon as you reach it";0;2796.699999988079;0;337;4.058652023763555;37.70000000298023;505.84060227141964;"";771;"";25.53531493160551;0;"";"";"";"";"";"";1.7000000029802322;417.98957519364694;"";""
1;11;15;"26/7/2022, 9:12:58:864";"26/7/2022, 9:13:2:32";"Please click on the target precisely";2;2633.199999988079;0;403.59999999403954;2.6904054062538605;46.5;559.719430655907;935.7000000029802;"";105.16980022310602;"";"";"";"";"";"";"";"";0.7999999970197678;496.069301139457;"";""
1;11;15;"26/7/2022, 9:13:4:170";"26/7/2022, 9:13:8:82";"";1;2683.6000000089407;0;449.5;1.7161912772182477;33.8999999910593;463.31914092921477;920.7999999970198;897.0999999940395;26.397036415598723;26.397036415598723;0;1;-23.900000005960464;"";81.7920361564752;-70.59773150336802;86.1546825212842;0.800000011920929;484.592036153495;"";""
1;12;16;"26/7/2022, 9:13:8:431";"26/7/2022, 9:13:12:426";"";1;2584.4000000059605;0;403.20000000298023;3.676891520020682;16.700000002980232;624.2423602154973;1054.1000000089407;901.2999999970198;61.15262105444704;100.46177741314598;0;1;-152.90000000596046;"";-75.1907233199704;-32.37043902391596;99.61996069967284;1;524.7092766859901;"";""
1;13;17;"26/7/2022, 9:13:12:795";"26/7/2022, 9:13:18:143";"";0;4069;0;310.90000000596046;2.8675174367386154;29;553.2185897508876;835.7999999970198;789.5999999940395;88.0798501309236;90.27255855567364;0;1;-46.29999999701977;"";27.792241750314133;-40.90760891234216;90.70735555820471;0.699999988079071;493.49224175329437;"";""
1;14;18;"26/7/2022, 9:13:18:509";"26/7/2022, 9:13:21:894";"";0;2255.5;0;342.59999999403954;3.4938562148434213;16.200000002980232;245.79869216450535;707.6999999880791;609.7999999970198;24.221215281858854;24.150409188921643;0;1;-98;"";-27.778469443824406;-29.353255387852126;86.63596704939759;1;293.6215305472349;"";""
1;15;19;"26/7/2022, 9:13:22:259";"26/7/2022, 9:13:26:946";"Please click on the target precisely";0;4261.100000008941;0;433.6000000089407;4.889401803901986;16.5;493.27523233536846;857.1000000089407;489.20000000298023;96.3888482145166;"";"";0;"";"";"";"";"";7;451.1388101646727;"";""
