block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"24/5/2022, 14:59:43:998";"24/5/2022, 15:0:0:3";"Êtes-vous toujours là ?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"24/5/2022, 15:4:39:794";"24/5/2022, 15:4:55:798";"Êtes-vous toujours là ?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"24/5/2022, 15:5:0:250";"24/5/2022, 15:5:4:9";"";2;2452.800000011921;0;163;1.7688714622606132;79.69999998807907;306.1427836596953;710.0999999940395;"";28.485292086086705;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"24/5/2022, 15:5:4:372";"24/5/2022, 15:5:8:252";"";2;2779.9000000059605;0;194.5;3.5050187232024883;63.5;333.8184964415572;540.3999999910593;"";38.74319300215138;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"24/5/2022, 15:5:8:619";"24/5/2022, 15:5:12:86";"";1;2399.5999999940395;0;194.3999999910593;5.520204366687886;79.70000000298023;537.2804961244366;507.09999999403954;"";37.78733853052767;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"24/5/2022, 15:5:12:453";"24/5/2022, 15:5:14:652";"";0;1172.4000000059605;0;226.40000000596046;5.731628259055188;48.900000005960464;322.0048348839278;499.40000000596046;"";72.72474500953815;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"24/5/2022, 15:5:15:19";"24/5/2022, 15:5:17:783";"";2;1676.2000000029802;0;145.5;3.940475213922472;64.09999999403954;361.4927091121043;481.59999999403954;"";83.45390944016395;"";1;"";"";"";"";"";"";"";"";"";""
1;1;5;"24/5/2022, 15:5:26:317";"24/5/2022, 15:5:30:283";"";0;2877.2999999970198;0;113.90000000596046;2.8756792675818352;32.400000005960464;325.9944270917066;450.40000000596046;"";31.514281890823362;"";1;"";"";"";"";"";"";"";"";"";""
1;2;6;"24/5/2022, 15:5:30:652";"24/5/2022, 15:5:33:552";"";2;1876.9000000059605;0;145.6000000089407;2.254336099608929;47.70000000298023;249.125087468425;414.1000000089407;"";4.835605561911592;"";1;"";"";"";"";"";"";"";"";"";""
1;3;7;"24/5/2022, 15:5:33:916";"24/5/2022, 15:5:36:559";"Veuillez vous déplacer vers l’intrus d’un seul mouvement fluide";0;2371.199999988079;0;162.8999999910593;2.4375;14.800000011920929;489.1355472402649;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;3;7;"24/5/2022, 15:5:38:715";"24/5/2022, 15:5:41:204";"Veuillez ne pas vous arrêter dans votre mouvement";0;2214.7000000029802;0.007592792;130.79999999701977;7.915570099493782;63.400000005960464;420.6757133014398;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;3;7;"24/5/2022, 15:5:43:616";"24/5/2022, 15:5:45:699";"";1;980.2000000029802;0;81.70000000298023;6.9377815258193305;64.79999999701977;520.5583794683033;433.1000000089407;"";90.28920407316707;"";1;"";"";"";"";"";"";"";"";"";""
1;4;8;"24/5/2022, 15:5:46:68";"24/5/2022, 15:5:48:891";"";1;1519.0999999940395;0;131.09999999403954;4.382137035739526;78.59999999403954;544.5872686753033;679.7999999970198;"";54.29001072004149;"";1;"";"";"";"";"";"";"";"";"";""
1;5;9;"24/5/2022, 15:5:49:251";"24/5/2022, 15:5:51:434";"";2;953.7999999970198;0;146.5;5.417708233192334;62.599999994039536;463.4055232046972;622.7000000029802;"";8.304309821962374;"";1;"";"";"";"";"";"";"";"";"";""
1;6;10;"24/5/2022, 15:5:51:799";"24/5/2022, 15:5:54:202";"";1;1219.5;0;178.5;3.182594264118504;46.8999999910593;498.4148501016533;606.8999999910593;268.19999998807907;44.89032386665884;"";1;0;"";"";295.24026987503703;"";"";10;634.4402698780173;"";""
1;7;11;"24/5/2022, 15:5:54:566";"24/5/2022, 15:5:57:717";"Veuillez vous déplacer vers l’intrus d’un seul mouvement fluide";0;2957.9000000059605;0;194.29999999701977;4.06682462124936;32.70000000298023;291.53428070849696;"";259.5;"";165.21215040280995;0;"";"";"";"";"";"";0.3999999910593033;219.67728367557407;"";""
1;7;11;"24/5/2022, 15:6:0:64";"24/5/2022, 15:6:3:402";"";2;2110.7999999970198;0;130.5;4.814123102912928;65.20000000298023;466.46023760729105;603.7000000029802;"";43.1575611121666;140.66101101104874;0;1;-345.20000000298023;"";"";"";"";0.5;335.2403337203601;"";""
1;8;12;"24/5/2022, 15:6:3:766";"24/5/2022, 15:6:8:454";"";1;3310.5999999940395;0;145.59999999403954;2.39220740112558;32.20000000298023;564.9106125779731;767;307.3999999910593;55.46290103051503;372.06520507596616;0;1;-459.70000000298023;"";-159.4903934064081;295.24026987503703;0;0.29999999701976776;397.1096066025326;"";""
1;9;13;"24/5/2022, 15:6:8:816";"24/5/2022, 15:6:11:402";"";1;1486.9000000059605;0;130.5;2.7457353295610996;47.79999999701977;266.8368070246373;476;210.29999999701977;48.25320347503903;108.66208754944628;0;1;-265.79999999701977;"";-57.13050027071699;67.73851905170032;227.365290714969;0.29999999701976776;208.76949973524347;"";""
