block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 16:32:10:644";"26/7/2022, 16:32:26:647";"Are you still here?";0;"";0.0024;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:35:36:616";"26/7/2022, 16:35:42:735";"Please move your mouse towards the target in a single smooth motion";0;5927.699999999255;0;355.5;0.9291292967074066;67.09999999962747;352.21621195239845;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:35:52:948";"26/7/2022, 16:35:57:614";"";2;3227.9000000003725;0;220.30000000074506;2.0775962673243327;61.09999999962747;280.2367482395347;899.1999999992549;"";37.77947462183503;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 16:35:57:980";"26/7/2022, 16:36:4:302";"";0;5041;1.1825441693999996;135;2.725028669573955;97.09999999962747;359.40466951328864;645;"";13.538873039903565;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 16:36:4:651";"26/7/2022, 16:36:7:408";"Please move your mouse towards the target in a single smooth motion";0;2662.9000000003725;0;178.80000000074506;6.622108067368236;32;230.658479634316;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:36:10:382";"26/7/2022, 16:36:15:884";"";2;4222.5999999996275;0.0011466480000000001;173.40000000037253;4.770105475773046;63.40000000037253;481.9841979731303;693.1000000014901;"";38.403123478984774;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 16:36:16:246";"26/7/2022, 16:36:21:262";"Please move your mouse towards the target in a single smooth motion";0;4630.699999999255;0.0049742072;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:36:23:212";"26/7/2022, 16:36:25:679";"Please move your mouse towards the target in a single smooth motion";0;2241.199999999255;0.03421324399999999;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:36:27:212";"26/7/2022, 16:36:34:220";"";0;5580.5;0.0049929292;0;3.3830921506810894;148.10000000149012;408.5078461565938;665.4000000003725;"";20.307428282858773;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 16:36:34:572";"26/7/2022, 16:36:38:956";"";0;3104.5;0;374.40000000037253;2.1668669779199643;224.7000000011176;208.55332253329397;875.9000000003725;"";42.40260483217598;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 16:36:39:328";"26/7/2022, 16:36:43:916";"";0;3126.60000000149;0;195.40000000037253;1.961544353309402;183;334.87067946324527;902.7999999988824;"";19.044505462118483;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 16:36:44:267";"26/7/2022, 16:36:49:709";"";0;4000.300000000745;0;306.30000000074506;1.8221724671391564;64.29999999888241;298.99157105491213;984;"";42.17134826655369;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 16:36:50:76";"26/7/2022, 16:36:52:209";"Please move your mouse towards the target in a single smooth motion";0;1873.7000000011176;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
