block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 18:10:1:469";"26/7/2022, 18:10:17:476";"Are you still here?";0;"";0.0024;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:13:59:559";"26/7/2022, 18:14:8:931";"Please click on the target once the grid is unlocked";0;7860.20000000007;0.0006799600000000001;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:14:13:975";"26/7/2022, 18:14:14:860";"Please do not get close to the target while the grid is locked";0;"";0.13109691;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:14:22:471";"26/7/2022, 18:14:38:477";"Are you still here?";0;"";0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:14:46:921";"26/7/2022, 18:14:52:368";"Please do not press the spacebar while your mouse is outside of the grid";0;5440.400000000023;0.09297325940000001;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:15:2:564";"26/7/2022, 18:15:8:763";"Please do not press the spacebar while your mouse is outside of the grid";0;6193;0.01898503;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:15:14:720";"26/7/2022, 18:15:25:995";"Please click on the target once the grid is unlocked";0;11226.800000000047;0.045653587800000006;1459.5999999999767;0.39528470752104744;0;265.2398502860342;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:15:32:909";"26/7/2022, 18:15:40:322";"Please do not get close to the target while the grid is locked";0;"";0.6583817439999998;1459.5999999999767;0.39528470752104744;0;265.2398502860342;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:15:42:524";"26/7/2022, 18:15:58:528";"Are you still here?";0;"";0;1459.5999999999767;0.39528470752104744;0;265.2398502860342;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 18:16:0:596";"26/7/2022, 18:16:5:757";"Please move your mouse towards the target in a single smooth motion";0;4190.79999999993;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
