block;trialInBlock;trial;startTime;endTime;popupType;nearTargetLobesCount;searchTime;timeMovedDuringLockedScreen;features_waitingTime;features_peakSpeed;features_accelerationTime;features_distance;humanClickTime;virtualClickTime;distanceToTargetWhenHumanClick;distanceToTargetWhenVirtualClick;firstClickType;secondClickType;timeBetweenClicks;perceivedFirstClickType;prediction_error;prediction_errorMean;prediction_errorStdev;prediction_computationTime;prediction_availableDelay;prediction_isOutlier;uncaughtPureVirtualClicksCounter
0;0;-1;"26/7/2022, 16:14:48:929";"26/7/2022, 16:15:4:932";"Are you still here?";0;"";0.0024;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
0;1;0;"26/7/2022, 16:18:22:757";"26/7/2022, 16:18:27:935";"";1;3993.800000000745;0.027152951999999998;562;3.6667850359681573;15.699999999254942;429.79014162043455;989.5999999996275;"";23.36162210748855;"";1;"";"";"";"";"";"";"";"";"";""
0;2;1;"26/7/2022, 16:18:28:284";"26/7/2022, 16:18:32:408";"";1;2807.800000000745;0;338;5.295192394993784;0;391.5364819248515;900.5;"";16.66910289237344;"";1;"";"";"";"";"";"";"";"";"";""
0;3;2;"26/7/2022, 16:18:32:783";"26/7/2022, 16:18:35:475";"";1;1432.6000000014901;0.0010280308;356.2000000011176;3.1752214489701345;15.799999998882413;523.6333610892046;862.7000000011176;"";14.2049685227968;"";1;"";"";"";"";"";"";"";"";"";""
0;4;3;"26/7/2022, 16:18:35:847";"26/7/2022, 16:18:38:347";"";2;1147.9000000003725;0;210.90000000037253;1.6512306017028633;0;266.2524101167672;807.6999999992549;"";14.463414447180721;"";1;"";"";"";"";"";"";"";"";"";""
0;5;4;"26/7/2022, 16:18:38:695";"26/7/2022, 16:18:41:623";"";1;1593.300000000745;0;338.5;1.202211503854459;66.59999999962747;513.9649947872791;918.8000000007451;"";23.531701598939577;"";1;"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 16:18:46:728";"26/7/2022, 16:18:48:488";"Please move your mouse towards the target in a single smooth motion";0;1483.0999999996275;0;210.90000000037253;0.5;0;436.5294532532287;"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;1;5;"26/7/2022, 16:18:53:790";"26/7/2022, 16:18:56:140";"";2;1146.7999999988824;0;274.59999999962747;1.2279301690242812;0;258.94623318391587;724.0999999996275;"";25.447700485282756;"";1;"";"";"";"";"";"";"";"";"";""
1;2;6;"26/7/2022, 16:18:56:507";"26/7/2022, 16:18:58:688";"";2;1035.4000000003725;0;305.40000000037253;1.3375584099395434;16.800000000745058;194.04825176261568;697.5;"";52.022404411094236;"";1;"";"";"";"";"";"";"";"";"";""
1;3;7;"26/7/2022, 16:18:59:56";"26/7/2022, 16:19:1:301";"";2;917.9000000003725;0;289;1.9625398085134478;32.80000000074506;477.11637141611203;861.7000000011176;"";21.786037723358454;"";1;"";"";"";"";"";"";"";"";"";""
1;4;8;"26/7/2022, 16:19:1:671";"26/7/2022, 16:19:4:173";"";1;1186.2999999988824;0;209.7999999988824;1.660666281948303;32.5;549.603384869337;772.1999999992549;"";26.176540450180656;"";1;"";"";"";"";"";"";"";"";"";""
1;5;9;"26/7/2022, 16:19:4:522";"26/7/2022, 16:19:7:426";"";1;1403;0;418;1.0097184013377194;47.80000000074506;551.6174748337008;1165.6000000014901;"";3.363551170843427;"";1;"";"";"";"";"";"";"";"";"";""
1;6;10;"26/7/2022, 16:19:7:813";"26/7/2022, 16:19:10:84";"";1;1059.0999999996275;0;257.5;6.400988693162955;48.5;627.9381038032312;716.2000000011176;351.2000000011176;44.50407089974836;"";1;0;"";"";106.45634792635178;"";"";13.599999999627471;471.75634792709684;"";""
1;7;11;"26/7/2022, 16:19:10:450";"26/7/2022, 16:19:12:492";"";1;903.3000000007451;0;194.90000000037253;3.140586131600278;46.80000000074506;364.7718424418775;578.8000000007451;403.09999999962747;14.529129141752609;47.68604668252087;0;1;-175.80000000074506;"";-62.84134410732872;106.45634792635178;0;0.900000000372529;240.95865589341633;"";""
1;8;12;"26/7/2022, 16:19:12:853";"26/7/2022, 16:19:14:312";"Please move your mouse towards the target in a single smooth motion";0;1213.5999999996275;0;227.09999999962747;2.254336099608929;46.29999999888241;428.69465006574495;"";307.09999999962747;"";"";"";0;"";"";"";"";"";0.6000000014901161;397.68567111811035;"";""
1;8;12;"26/7/2022, 16:19:22:446";"26/7/2022, 16:19:24:896";"";4;1015.0999999996275;0.0001269514;274.5;2.8953087054751174;66.80000000074506;357.57529158839736;955.4000000003725;"";30.133840576446982;114.01692678284188;0;1;-360.5;"";"";"";"";0.599999999627471;333.46116026906134;"";""
1;9;13;"26/7/2022, 16:19:25:266";"26/7/2022, 16:19:27:478";"";2;922.5999999996275;0;99.5;5.114321369716372;47.5;551.6868564588048;636.5;"";37.97666505454915;145.66992274026802;0;1;-266;"";"";"";"";0.7000000011175871;300.34395873668336;"";""
1;10;14;"26/7/2022, 16:19:27:851";"26/7/2022, 16:19:28:791";"Please move your mouse towards the target in a single smooth motion";0;856.1000000014901;0;145.40000000037253;1.5026019100214134;20;315.56644066410604;"";202.19999999925494;"";"";"";0;"";"";"";"";"";0.30000000074505806;382.92925650481766;"";""
1;10;14;"26/7/2022, 16:19:36:910";"26/7/2022, 16:19:39:251";"Please do not stop your motion in flight";0;2051;0.10853462400000001;850.3000000007451;0.9375;32.19999999925494;586.0608035632856;"";916.4000000003725;"";"";"";0;"";"";"";"";"";1.5;744.0726082235242;"";""
1;10;14;"26/7/2022, 16:19:41:554";"26/7/2022, 16:19:43:236";"Please move your mouse towards the target in a single smooth motion";0;1532.4000000003725;0.015879756999999998;225.5;3.1752214489701345;41.5;412.59409689056;"";295.69999999925494;"";"";"";0;"";"";"";"";"";1.599999999627471;438.2487688101294;"";""
1;10;14;"26/7/2022, 16:19:59:922";"26/7/2022, 16:20:0:973";"Please move your mouse towards the target in a single smooth motion";0;794.5;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;10;14;"26/7/2022, 16:20:6:116";"26/7/2022, 16:20:7:445";"Please move your mouse towards the target in a single smooth motion";0;1149.0999999996275;0;403;0.7905694150420949;14.5;342.2923822525993;"";452.19999999925494;"";"";"";0;"";"";"";"";"";1.599999999627471;480.44935570513235;"";""
1;10;14;"26/7/2022, 16:20:16:256";"26/7/2022, 16:20:19:121";"";1;1365.9000000003725;0;386.90000000037253;1.5934435979977453;94.5;570.4059955793269;1129.300000000745;514.0999999996275;45.33036056266764;"";1;0;38.69999999925494;"";150.67608293883177;21.756712607996143;84.64883078005025;0.30000000074505806;766.0760829392043;"";""
1;11;15;"26/7/2022, 16:20:19:469";"26/7/2022, 16:20:20:763";"Please move your mouse towards the target in a single smooth motion";0;1029.9000000003725;0;354;0.5038911092686593;0;563.9497050272615;"";386.09999999962747;"";"";"";0;"";"";"";"";"";0.40000000037252903;554.052965999991;"";""
1;11;15;"26/7/2022, 16:20:24:299";"26/7/2022, 16:20:26:257";"Please move your mouse towards the target in a single smooth motion";0;1569.300000000745;0.6281246782000005;259.59999999962747;2.8993533761858004;99;516.9987186985642;"";387.2999999988824;"";"";"";0;"";"";"";"";"";0.40000000037252903;580.5954858491898;"";""
1;11;15;"26/7/2022, 16:20:30:479";"26/7/2022, 16:20:31:356";"Please move your mouse towards the target in a single smooth motion";0;709.9000000003725;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;11;15;"26/7/2022, 16:20:33:309";"26/7/2022, 16:20:34:381";"Please move your mouse towards the target in a single smooth motion";0;827.9000000003725;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;11;15;"26/7/2022, 16:20:38:593";"26/7/2022, 16:20:41:513";"";2;1595.699999999255;0;389.40000000037253;1.202211503854459;0.09999999962747097;306.55883352780796;960.8000000007451;"";29.031642201073737;93.0812423037695;0;1;-271.5;"";"";"";"";0.599999999627471;429.39956070575874;"";""
1;12;16;"26/7/2022, 16:20:41:878";"26/7/2022, 16:20:44:380";"";0;1131.2999999988824;0;304.8999999985099;1.2326926827072513;96.30000000074506;383.182917433438;922.5;833.1999999992549;11.052474818669026;16.32055958579503;0;1;-89.40000000037253;"";73.80329908201395;64.77031560247417;92.04057997564783;0.5;561.7032990823865;"";""
1;13;17;"26/7/2022, 16:20:44:729";"26/7/2022, 16:20:47:27";"";1;954.1999999992549;0;225.5;0.7629097259833564;0.10000000149011612;571.9498793187936;816.5;663.5;13.348211295723619;41.58791824585801;0;1;-153.19999999925494;"";-8.827063584434654;67.0433207996978;79.77783205102016;0.7000000011175871;548.9729364144478;"";""
1;14;18;"26/7/2022, 16:20:47:395";"26/7/2022, 16:20:49:594";"";3;833.3000000007451;0;177.7000000011176;1.352081728298996;79.59999999962747;386.9980857043601;789.8000000007451;"";55.41464707388828;78.97330346779579;0;1;-179.09999999962747;"";"";"";"";0.40000000037252903;460.7788769269374;"";""
1;15;19;"26/7/2022, 16:20:49:957";"26/7/2022, 16:20:52:613";"";0;1204.9000000003725;0;162.2000000011176;0.4881406047441659;15.599999999627471;463.9765992943601;860.4000000003725;578.8000000007451;41.28077342485156;149.04324152987252;0;1;-281.69999999925494;"";-148.54657511558344;51.817797863004046;77.52033442549656;0.599999999627471;501.15342488553415;"";""
1;16;20;"26/7/2022, 16:20:52:959";"26/7/2022, 16:20:54:293";"Please move your mouse towards the target in a single smooth motion";0;1107;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
1;16;20;"26/7/2022, 16:20:58:203";"26/7/2022, 16:20:59:709";"Please move your mouse towards the target in a single smooth motion";0;1168.3999999985099;0;98.09999999962747;2.7228776138489956;161.40000000037253;524.865203345365;"";294;"";"";"";0;"";"";"";"";"";0.8000000007450581;523.2872156096678;"";""
1;16;20;"26/7/2022, 16:21:2:200";"26/7/2022, 16:21:2:989";"Please move your mouse towards the target in a single smooth motion";0;739.1999999992549;0;162.89999999850988;2.1231609689328788;0;520.8486260684857;"";195.19999999925494;"";"";"";0;"";"";"";"";"";0.40000000037252903;507.0639089947083;"";""
1;16;20;"26/7/2022, 16:21:5:438";"26/7/2022, 16:21:7:585";"";0;813.8741534342989;0.03632098;-10.32584656495601;1.8561553006146871;113.5258465660736;497.7953741102786;570.3000000007451;517.3000000007451;68.56887195668665;76.32488761843791;0;1;-53.09999999962747;"";77.88762757972131;18.22184514208757;102.9605775395477;1.400000000372529;507.08762757897625;"";""
1;17;21;"26/7/2022, 16:21:7:937";"26/7/2022, 16:21:12:199";"";0;3159.2999999988824;0.082800182;390.7999999988824;5.306246319197783;10.400000000372529;316.6383868524958;738.5;641.8999999985099;21.491267490668612;45.84180091540875;0;1;-96.60000000149012;"";35.56792944990616;26.742309388478827;97.56379266293683;0.40000000037252903;340.3679294506512;"";""
1;18;22;"26/7/2022, 16:21:12:571";"26/7/2022, 16:21:15:158";"";2;1303.199999999255;0;450.3999999985099;1.6357815410378;15.700000001117587;355.9226939367333;981.8999999985099;"";13.721775883619058;"";1;"";85.89999999850988;"";"";"";"";1.299999998882413;517.1853107400526;"";""
